Order ID,Product Name,Category,Sales,Quantity,Profit
CA-2016-110772,Avery 512,Office Supplies,18.496,8,6.2424
CA-2016-110772,Logitech Wireless Gaming Headset G930,Technology,255.984,2,54.3966
CA-2016-110772,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,86.97,3,-48.7032
CA-2014-111451,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,300.416,8,78.8592
CA-2014-111451,Global Deluxe Office Fabric Chairs,Furniture,230.352,3,20.1558
CA-2014-111451,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,218.352,3,-24.5646
CA-2014-111451,Ibico Laser Imprintable Binding System Covers,Office Supplies,78.6,5,-62.88
CA-2014-111451,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,27.552,3,9.2988
CA-2016-142545,Xerox 223,Office Supplies,32.4,5,15.552
CA-2016-142545,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,1082.48,8,10.8248
CA-2016-142545,Xerox 1939,Office Supplies,56.91,3,27.3168
CA-2016-142545,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,77.6,4,38.024
CA-2016-142545,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,14.28,1,6.5688
US-2017-152380,BPI Conference Tables,Furniture,219.075,3,-131.445
CA-2015-144253,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,26.8,2,12.864
CA-2014-130960,Newell 350,Office Supplies,9.84,3,2.8536
CA-2014-111003,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,45.48,3,20.9208
CA-2014-111003,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,289.2,6,83.868
CA-2017-126774,Faber Castell Col-Erase Pencils,Office Supplies,4.89,1,2.0049
CA-2016-142902,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,15.136,4,3.5948
CA-2016-142902,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,466.768,2,52.5114
CA-2016-142902,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,15.232,1,1.7136
CA-2016-142902,Avery 509,Office Supplies,6.264,3,2.0358
CA-2014-120887,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,87.54,3,37.6422
CA-2014-167850,AT&T 1070 Corded Phone,Technology,178.384,2,22.298
CA-2014-167850,Xerox 21,Office Supplies,15.552,3,5.4432
CA-2014-164259,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,99.136,4,8.6744
CA-2014-164973,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,135.882,1,24.1568
CA-2014-164973,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,3991.98,2,1995.99
CA-2014-164973,Panasonic Kx-TS550,Technology,275.94,6,80.0226
CA-2014-164973,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,360,4,129.6
CA-2014-164973,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,43.57,1,13.071
CA-2014-156601,OIC Binder Clips,Office Supplies,7.16,2,3.58
CA-2016-162138,Ibico Laser Imprintable Binding System Covers,Office Supplies,251.52,6,81.744
CA-2016-162138,Logitech Wireless Headset h800,Technology,99.99,1,34.9965
CA-2017-153339,Telescoping Adjustable Floor Lamp,Furniture,15.992,1,0.9995
US-2016-141544,Aastra 57i VoIP phone,Technology,290.898,3,-67.8762
US-2016-141544,"File Shuttle II and Handi-File, Black",Office Supplies,54.224,2,3.389
US-2016-141544,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,786.744,4,-258.5016
US-2016-141544,Round Specialty Laser Printer Labels,Office Supplies,100.24,10,33.831
US-2016-141544,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,37.764,6,-27.6936
US-2016-150147,AT&T 841000 Phone,Technology,82.8,2,-20.7
US-2016-150147,Ibico Recycled Grain-Textured Covers,Office Supplies,20.724,2,-13.816
US-2016-150147,Wilson Jones Custom Binder Spines & Labels,Office Supplies,4.896,3,-3.4272
CA-2015-137946,Storex Dura Pro Binders,Office Supplies,4.752,1,1.6038
CA-2015-137946,Hewlett Packard LaserJet 3310 Copier,Technology,959.984,2,335.9944
CA-2015-137946,Avery Non-Stick Binders,Office Supplies,14.368,4,4.49
CA-2014-129924,Tuff Stuff Recycled Round Ring Binders,Office Supplies,7.712,2,2.7956
CA-2014-129924,Hon 5100 Series Wood Tables,Furniture,698.352,3,-17.4588
CA-2015-128167,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,4.96,4,2.3312
CA-2014-122336,Newell 314,Office Supplies,17.856,4,1.116
CA-2014-122336,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,509.97,10,-407.976
CA-2014-122336,Staples,Office Supplies,30.992,13,10.0724
CA-2014-122336,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,71.928,12,8.3916
US-2015-120712,Fellowes Super Stor/Drawer,Office Supplies,88.8,4,-2.22
CA-2017-169901,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,47.976,3,4.7976
CA-2017-134306,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,7.56,3,3.0996
CA-2017-134306,Easy-staple paper,Office Supplies,24.56,2,11.5432
CA-2017-134306,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,12.96,2,4.1472
CA-2016-129714,Sabrent 4-Port USB 2.0 Hub,Technology,6.79,1,2.3086
CA-2016-129714,Xerox 1881,Office Supplies,24.56,2,11.5432
CA-2016-129714,Acco Hanging Data Binders,Office Supplies,3.048,1,1.0668
CA-2016-129714,Xerox 1881,Office Supplies,49.12,4,23.0864
CA-2016-129714,GBC DocuBind P400 Electric Binding System,Office Supplies,4355.168,4,1415.4296
CA-2016-138520,Sauder Barrister Bookcases,Furniture,388.704,6,-4.8588
CA-2016-138520,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,8.26,2,3.7996
CA-2016-138520,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,17.04,4,6.9864
CA-2016-138520,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,34.4,5,15.824
CA-2016-130001,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,36.24,5,11.325
CA-2017-155698,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,647.84,8,168.4384
CA-2017-155698,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,20.7,2,9.936
CA-2017-144904,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,20.7,2,9.936
CA-2017-144904,Global Ergonomic Managers Chair,Furniture,488.646,3,86.8704
CA-2017-144904,Newell 333,Office Supplies,5.56,2,1.4456
CA-2017-144904,Eldon Wave Desk Accessories,Furniture,47.12,8,20.7328
CA-2014-123344,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,211.96,4,8.4784
CA-2016-155516,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,23.2,4,10.44
CA-2016-155516,Staple remover,Office Supplies,7.36,2,0.1472
CA-2016-155516,Pizazz Global Quick File,Office Supplies,104.79,7,29.3412
CA-2016-155516,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,1043.92,4,271.4192
CA-2017-104745,Xerox 1930,Office Supplies,25.92,5,9.396
CA-2017-104745,File Shuttle I and Handi-File,Office Supplies,53.424,3,4.6746
US-2014-119137,Wilson Jones Custom Binder Spines & Labels,Office Supplies,8.16,5,-5.712
US-2014-119137,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,1023.936,8,179.1888
US-2014-119137,Newell 324,Office Supplies,9.24,1,0.924
US-2014-119137,Microsoft Natural Keyboard Elite,Technology,479.04,10,-29.94
US-2016-134656,Xerox 1960,Office Supplies,99.136,4,30.98
US-2017-134481,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,1488.424,7,-297.6848
CA-2015-130792,Holmes Odor Grabber,Office Supplies,8.652,3,-20.3322
CA-2015-130792,Akro-Mils 12-Gallon Tote,Office Supplies,23.832,3,2.6811
CA-2015-130792,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,12.176,4,-18.8728
CA-2016-134775,Southworth Structures Collection,Office Supplies,50.96,7,25.48
CA-2016-134775,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,49.536,3,17.3376
CA-2015-125395,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,41.9,2,8.799
US-2015-168935,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,375.4575,3,-157.0095
US-2015-168935,Logitech Media Keyboard K200,Technology,83.976,3,-1.0497
CA-2015-122756,Lexmark MarkNet N8150 Wireless Print Server,Technology,482.34,4,-337.638
CA-2015-122756,3M Hangers With Command Adhesive,Furniture,2.96,1,0.777
CA-2014-115973,Crayola Colored Pencils,Office Supplies,2.624,1,0.4264
CA-2017-101798,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,23.36,4,7.884
CA-2017-101798,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,39.98,2,13.5932
US-2014-135972,Nortel Meridian M3904 Professional Digital phone,Technology,246.384,2,27.7182
US-2014-135972,Canon PC1080F Personal Copier,Technology,1799.97,3,701.9883
US-2014-134971,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,12.462,3,-20.5623
CA-2017-102946,Tuf-Vin Binders,Office Supplies,75.792,3,25.5798
CA-2017-165603,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,49.96,2,9.4924
CA-2017-165603,Xerox 1958,Office Supplies,12.96,2,6.2208
CA-2015-122259,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,70.12,4,21.036
CA-2016-108987,Super Decoflex Portable Personal File,Office Supplies,35.952,3,3.5952
CA-2016-108987,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,2396.2656,4,-317.1528
CA-2016-108987,"Contico 72""H Heavy-Duty Storage System",Office Supplies,131.136,4,-32.784
CA-2016-108987,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,57.584,2,0.7198
CA-2014-113166,Xerox 1974,Office Supplies,9.568,2,3.4684
CA-2014-155208,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,39.072,6,9.768
CA-2017-117933,Staple holder,Office Supplies,35.91,3,9.6957
CA-2017-117457,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,179.95,5,37.7895
CA-2017-117457,Sharp AL-1530CS Digital Copier,Technology,1199.976,3,434.9913
CA-2017-117457,"Wirebound Message Book, 4 per Page",Office Supplies,27.15,5,13.3035
CA-2017-117457,"Bevis Round Conference Table Top, X-Base",Furniture,1004.024,7,-112.9527
CA-2017-117457,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,9.68,1,4.6464
CA-2017-117457,Self-Adhesive Removable Labels,Office Supplies,28.35,9,13.608
CA-2017-117457,Xerox 1908,Office Supplies,55.98,1,27.4302
CA-2017-117457,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,1336.829,13,31.4548
CA-2017-117457,Novimex High-Tech Fabric Mesh Task Chair,Furniture,113.568,2,-18.4548
CA-2017-142636,Xerox 191,Office Supplies,139.86,7,65.7342
CA-2017-142636,Global Deluxe Office Fabric Chairs,Furniture,307.136,4,26.8744
CA-2017-122105,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,95.92,8,25.8984
CA-2016-148796,Bevis Steel Folding Chairs,Furniture,383.8,5,38.38
CA-2017-154816,Xerox 1987,Office Supplies,5.78,1,2.8322
CA-2017-110478,American Pencil,Office Supplies,9.32,4,2.7028
CA-2017-110478,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,15.25,1,7.015
CA-2014-142048,KeyTronic 6101 Series - Keyboard - Black,Technology,196.752,6,56.5662
CA-2017-125388,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,56.56,4,14.7056
CA-2017-125388,Crate-A-Files,Office Supplies,32.7,3,8.502
CA-2017-155705,Hon Multipurpose Stacking Arm Chairs,Furniture,866.4,4,225.264
CA-2017-149160,Coloredge Poster Frame,Furniture,28.4,2,11.076
CA-2017-149160,GBC VeloBinder Manual Binding System,Office Supplies,287.92,8,138.2016
CA-2014-101476,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,69.99,1,30.0957
CA-2017-152275,Design Ebony Sketching Pencil,Office Supplies,6.672,6,0.5004
US-2016-123750,GBC ProClick 150 Presentation Binding System,Office Supplies,189.588,2,-145.3508
US-2016-123750,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,408.744,7,76.6395
US-2016-123750,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,291.96,5,54.7425
US-2016-123750,Woodgrain Magazine Files by Perma,Office Supplies,4.768,2,-0.7748
CA-2016-127369,Letter Size Cart,Office Supplies,714.3,5,207.147
US-2014-150574,Insertable Tab Post Binder Dividers,Office Supplies,4.812,2,-3.6892
US-2014-150574,Belkin QODE FastFit Bluetooth Keyboard,Technology,247.8,5,-18.585
CA-2016-147375,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,1007.979,3,43.1991
CA-2016-147375,Xerox 1908,Office Supplies,313.488,7,113.6394
CA-2017-130043,Xerox 1897,Office Supplies,31.872,8,11.5536
CA-2017-157252,Global Deluxe Steno Chair,Furniture,207.846,3,2.3094
CA-2016-115756,Aluminum Document Frame,Furniture,12.22,1,3.666
CA-2016-115756,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,194.94,3,23.3928
CA-2016-115756,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,70.95,3,20.5755
CA-2016-115756,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,91.36,4,42.0256
CA-2016-115756,Office Star - Ergonomically Designed Knee Chair,Furniture,242.94,3,29.1528
CA-2016-115756,Avery 520,Office Supplies,22.05,7,10.584
CA-2017-154214,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,2.91,1,1.3677
CA-2016-166674,Newell 345,Office Supplies,59.52,3,15.4752
CA-2016-166674,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,161.94,3,9.7164
CA-2016-166674,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,263.88,6,71.2476
CA-2016-166674,50 Colored Long Pencils,Office Supplies,30.48,3,7.9248
CA-2016-166674,Newell 342,Office Supplies,9.84,3,2.8536
CA-2016-166674,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,35.12,4,9.1312
CA-2017-147277,Chromcraft Rectangular Conference Tables,Furniture,284.364,2,-75.8304
CA-2017-147277,Deluxe Rollaway Locking File with Drawer,Office Supplies,665.408,2,66.5408
CA-2016-100153,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,63.88,4,24.9132
US-2014-110674,"Global Geo Office Task Chair, Gray",Furniture,129.568,2,-24.294
US-2016-157945,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,747.558,3,-96.1146
US-2016-157945,Staple envelope,Office Supplies,8.928,2,3.348
CA-2015-109638,3M Office Air Cleaner,Office Supplies,103.92,4,36.372
CA-2015-109638,Logitech G700s Rechargeable Gaming Mouse,Technology,899.91,9,377.9622
CA-2015-109638,Acco D-Ring Binder w/DublLock,Office Supplies,51.312,3,18.6006
CA-2016-109869,Eldon Wave Desk Accessories,Furniture,23.56,5,7.068
CA-2016-109869,Bush Advantage Collection Racetrack Conference Table,Furniture,1272.63,6,-814.4832
CA-2016-109869,Poly Designer Cover & Back,Office Supplies,28.485,5,-20.889
CA-2016-109869,Premier Electric Letter Opener,Office Supplies,185.376,2,-34.758
CA-2016-109869,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,78.272,2,5.8704
US-2015-101399,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,254.744,7,-312.0614
CA-2017-154907,Bush Mission Pointe Library,Furniture,205.3328,2,-36.2352
US-2016-100419,Cardinal Hold-It CD Pocket,Office Supplies,4.788,3,-7.9002
CA-2015-154144,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,55.48,1,26.6304
CA-2014-144666,SAFCO Boltless Steel Shelving,Office Supplies,340.92,3,3.4092
CA-2014-144666,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,222.666,2,10.4784
CA-2014-144666,Samsung Galaxy Note 3,Technology,703.968,4,87.996
CA-2014-144666,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,92.52,6,24.9804
CA-2014-144666,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,62.65,7,28.819
CA-2014-144666,Xerox 1912,Office Supplies,94.85,5,45.528
CA-2016-103891,Cisco SPA525G2 IP Phone - Wireless,Technology,95.76,6,7.182
CA-2016-152632,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,40.2,3,19.296
CA-2016-100790,Prang Colored Pencils,Office Supplies,14.7,5,6.615
CA-2016-100790,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,704.25,5,84.51
CA-2014-134677,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,9.09,3,1.9089
CA-2014-127691,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,5.96,2,1.6688
CA-2014-127691,Logitech G602 Wireless Gaming Mouse,Technology,159.98,2,57.5928
CA-2017-140963,Alphabetical Labels for Top Tab Filing,Office Supplies,29.6,2,14.8
CA-2017-140963,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,514.165,5,-30.245
CA-2017-140963,iHome FM Clock Radio with Lightning Dock,Technology,279.96,5,17.4975
CA-2014-154627,Apple iPhone 5S,Technology,2735.952,6,341.994
CA-2014-133753,Square Credit Card Reader,Technology,7.992,1,0.5994
CA-2014-133753,Logitech M510 Wireless Mouse,Technology,63.984,2,10.3974
CA-2014-133753,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,70.368,2,6.1572
CA-2014-113362,Fellowes Officeware Wire Shelving,Office Supplies,449.15,5,8.983
CA-2014-113362,Colored Envelopes,Office Supplies,11.07,3,5.0922
CA-2016-169166,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,93.98,2,13.1572
US-2016-120929,Balt Solid Wood Rectangular Table,Furniture,189.882,3,-94.941
CA-2015-134782,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,105.42,2,51.6558
CA-2016-126158,Clear Mylar Reinforcing Strips,Office Supplies,119.616,8,40.3704
CA-2016-126158,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,255.76,4,81.8432
CA-2016-126158,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,241.568,2,18.1176
CA-2016-126158,Deflect-O Glasstique Clear Desk Accessories,Furniture,69.3,9,22.869
US-2016-105578,Vinyl Sectional Post Binders,Office Supplies,22.62,2,-15.08
US-2016-105578,GBC Standard Therm-A-Bind Covers,Office Supplies,14.952,2,-11.9616
US-2016-105578,Global Troy Executive Leather Low-Back Tilter,Furniture,801.568,2,50.098
US-2016-105578,Storex Flexible Poly Binders with Double Pockets,Office Supplies,2.376,3,-1.9008
US-2016-105578,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,32.792,1,11.8871
CA-2017-134978,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,15.92,5,5.373
CA-2015-145352,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,2.74,1,0.7398
CA-2015-145352,Newell 344,Office Supplies,8.34,3,2.1684
CA-2015-145352,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,46.74,3,11.685
CA-2015-145352,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,6354.95,5,3177.475
CA-2017-135307,Executive Impressions Supervisor Wall Clock,Furniture,126.3,3,40.416
CA-2017-135307,SanDisk Cruzer 32 GB USB Flash Drive,Technology,38.04,2,12.1728
CA-2016-106341,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,7.152,3,0.7152
CA-2017-163405,Newell 327,Office Supplies,6.63,3,1.7901
CA-2017-163405,Newell 317,Office Supplies,5.88,2,1.7052
CA-2017-127432,Canon Image Class D660 Copier,Technology,2999.95,5,1379.977
